	Unnamed: 0	year	target	target_form	L	target_msd	masked_text	orig_text	target_i	A	B	msd	logit_A	logit_B
1641	1641	1881	tai	tai	78	SUBCAT_CC	Kun siis maamme hallitus kil pa-ajojen kautta kokee ylläpitää harrastusta he » voisrodun parantamiseksi , siten että parhaimma siitos-elämät osoitetaan ja siitos oriitten asetta » malla eri seuduille jättää lelmollisia siitoseläwiä rotua laajentamaan , niin pidämme sen hymil tehtynä ja luulemme ettei tulevaisuus osoita sitä tyhjäksi , mitä hywä alku jo meille lupaa Samoin katsomme oleman syytä siihen , että hallitus samalla auttaa yksityisiä henkilöitä MATCH yhtiöitä , jotka kokemat ulkomaalta tuotujen siitoSelämien tantta parantaa kotimaista rotua .	Kun siis maamme hallitus kil pa-ajojen kautta kokee ylläpitää harrastusta he » voisrodun parantamiseksi , siten että parhaimma siitos-elämät osoitetaan ja siitos oriitten asetta » malla eri seuduille jättää lelmollisia siitoseläwiä rotua laajentamaan , niin pidämme sen hymil tehtynä ja luulemme ettei tulevaisuus osoita sitä tyhjäksi , mitä hywä alku jo meille lupaa Samoin katsomme oleman syytä siihen , että hallitus samalla auttaa yksityisiä henkilöitä tai yhtiöitä , jotka kokemat ulkomaalta tuotujen siitoSelämien tantta parantaa kotimaista rotua .	65	eli	tai	SUBCAT_CC	10.434713363647461	12.494451522827148
1642	1642	1881	tai	tai	32	SUBCAT_CC	Ne , jotla tah- toivat ottaa tämän tehtäwätsensä yhdeksi , kah- deksi , kolmeksi MATCH neljäksi wuodeksi , olkoot hy- wät ja saapukoot itse tai kirjallisesti , antaen asiakirjat suljetussa kuwertissa .	Ne , jotla tah- toivat ottaa tämän tehtäwätsensä yhdeksi , kah- deksi , kolmeksi tai neljäksi wuodeksi , olkoot hy- wät ja saapukoot itse tai kirjallisesti , antaen asiakirjat suljetussa kuwertissa .	14	eli	tai	SUBCAT_CC	9.454200744628906	17.191753387451172
1643	1643	1881	tai	tai	23	SUBCAT_CC	Siten kirjoittamat he tulturi , pölisi , senatori y. m. aiman selaisin , huo » limatta onko alkukielessä lyhyt MATCH pitlä molaali .	Siten kirjoittamat he tulturi , pölisi , senatori y. m. aiman selaisin , huo » limatta onko alkukielessä lyhyt tai pitlä molaali .	19	eli	tai	SUBCAT_CC	7.477294445037842	8.674297332763672
1644	1644	1881	tai	tai	70	SUBCAT_CC	Palwelusta halvaa : Kaikin puolin siiwo ja rehellinen nainut mies , tottunut tauftanhoitoon ja tawarain oS » toon jo toistakymmentä nuotta harjoiltaes » saan kauppaliikettä , haluaa , jos ken sitä MATCH ) » too , hoitaa tauppci . asioita , tehdä tultitoinnsto- jcn HStolsia tai jotain muuta sopimaa totu » ta . ! l ) 'uun suhteen on hän osaawa wain suo- men kieltä selä puhua että kirjoittaa .	Palwelusta halvaa : Kaikin puolin siiwo ja rehellinen nainut mies , tottunut tauftanhoitoon ja tawarain oS » toon jo toistakymmentä nuotta harjoiltaes » saan kauppaliikettä , haluaa , jos ken sitä tai ) » too , hoitaa tauppci . asioita , tehdä tultitoinnsto- jcn HStolsia tai jotain muuta sopimaa totu » ta . ! l ) 'uun suhteen on hän osaawa wain suo- men kieltä selä puhua että kirjoittaa .	31	eli	tai	SUBCAT_CC	3.5089173316955566	4.314114093780518
1645	1645	1881	tai	tai	81	SUBCAT_CC	Kaupungissamme on jo aikoja sitten ollut olemassa yksityinen 3:me luokkainen ruotsinkielinen tyttökoulu , jossa on kuusiwuotinen kurssi , sillä joka luokka on jaettu kahteen osastoon ; mutta ci sitä sentähden woi sanoa 6:si luokkaiseksi , sillä yksi opettaja opettaa samana tuntina molemmat osas » tot , kummankin osaksi tulee siis ' / , tuntia , ja olkoot opettajat kuinka MATCH » tawat hywänsä , niin eihän kukaan woine ' , ' , tuunissa opettaa sitä , minkä toiset opettawat tunnissa .	Kaupungissamme on jo aikoja sitten ollut olemassa yksityinen 3:me luokkainen ruotsinkielinen tyttökoulu , jossa on kuusiwuotinen kurssi , sillä joka luokka on jaettu kahteen osastoon ; mutta ci sitä sentähden woi sanoa 6:si luokkaiseksi , sillä yksi opettaja opettaa samana tuntina molemmat osas » tot , kummankin osaksi tulee siis ' / , tuntia , ja olkoot opettajat kuinka tai » tawat hywänsä , niin eihän kukaan woine ' , ' , tuunissa opettaa sitä , minkä toiset opettawat tunnissa .	59	eli	tai	SUBCAT_CC	2.2655959129333496	5.211998462677002
1646	1646	1881	tai	tai	46	SUBCAT_CC	Ia sittelun joudumme 20 §:ään , niin siellä masta ihmeitä näemme : siinä sanotaan ctt'eiwät maakauppiaat saa myydä päihdyttamiä juomia eitä toisten tekemää olutta MATCH portteria : lakia lierlämällätö saa myydä omaa tekemää , jos on ostaminaan pienen osan oluttehtaasen , kuten kuuluu jossatin tapahtuneen ?	Ia sittelun joudumme 20 §:ään , niin siellä masta ihmeitä näemme : siinä sanotaan ctt'eiwät maakauppiaat saa myydä päihdyttamiä juomia eitä toisten tekemää olutta tai portteria : lakia lierlämällätö saa myydä omaa tekemää , jos on ostaminaan pienen osan oluttehtaasen , kuten kuuluu jossatin tapahtuneen ?	24	eli	tai	SUBCAT_CC	11.062562942504883	13.223859786987305
1647	1647	1881	tai	tai	61	SUBCAT_CC	"Kun suuri määrä suomalaisia laimoja muotisesti käy Kööpenhaminassa , joko se paikka sitten on heidän mattansa määrä MATCH he maan sinne poitkeemat purjehtiessaan Juutinrauman kautta merelle , on mannaan monelle kansalaiselle mieluista tuulla> että sielläkin tehdään työtä merimiestemme hymätsi , ja me moimme toimoa , että "" Velhel "" -laiwa Kööpenhaminan Nyhavn-satamassa saapi meidänkin maamme merimiehistä monta suosijaa ja ystämää ."	"Kun suuri määrä suomalaisia laimoja muotisesti käy Kööpenhaminassa , joko se paikka sitten on heidän mattansa määrä tai he maan sinne poitkeemat purjehtiessaan Juutinrauman kautta merelle , on mannaan monelle kansalaiselle mieluista tuulla> että sielläkin tehdään työtä merimiestemme hymätsi , ja me moimme toimoa , että "" Velhel "" -laiwa Kööpenhaminan Nyhavn-satamassa saapi meidänkin maamme merimiehistä monta suosijaa ja ystämää ."	17	eli	tai	SUBCAT_CC	7.784695625305176	8.456931114196777
1648	1648	1881	tai	tai	76	SUBCAT_CC	Hämeenlinnalla « a » ^ffl| ; ; A ; . gi Tllmvereelta kello 6,30 min . i. jjp . iTß^^ftS^lTCgte Tawarajnnll lähtee Surulta Sam » IWWWMyU7 — vereelle , Hämeenlinnaan ja Helsinkiin llDi^^M^^ ? ^^- . joka maanantai , leikiiviikko ja jjerjan * MATCH kello 2,33 j. p. v. ja tulee Helsingistä , Hameenlinnat » ta Tampereelta joka sunnuntai , ke « kiwiiklo ja perjantai { eli * 12,10 sydänvHiwällä , kaikki Turun ajan mukaisesti .	Hämeenlinnalla « a » ^ffl| ; ; A ; . gi Tllmvereelta kello 6,30 min . i. jjp . iTß^^ftS^lTCgte Tawarajnnll lähtee Surulta Sam » IWWWMyU7 — vereelle , Hämeenlinnaan ja Helsinkiin llDi^^M^^ ? ^^- . joka maanantai , leikiiviikko ja jjerjan * tai kello 2,33 j. p. v. ja tulee Helsingistä , Hameenlinnat » ta Tampereelta joka sunnuntai , ke « kiwiiklo ja perjantai { eli * 12,10 sydänvHiwällä , kaikki Turun ajan mukaisesti .	43	eli	tai	SUBCAT_CC	7.829215049743652	4.678521633148193
1649	1649	1881	tai	tai	32	SUBCAT_CC	MATCH jotakin muuta erinomaisen wierasta kieltä niin , tulisiwat ve , niinkuin Jumala , tietämään hymän ja pahan , mutta jos he ruotsiksi oppimat , niin he turmioon ja perikatoon waipumat .	tai jotakin muuta erinomaisen wierasta kieltä niin , tulisiwat ve , niinkuin Jumala , tietämään hymän ja pahan , mutta jos he ruotsiksi oppimat , niin he turmioon ja perikatoon waipumat .	0	eli	tai	SUBCAT_CC	9.445974349975586	14.30961799621582
1650	1650	1881	tai	tai	120	SUBCAT_CC	( ^'uletvan marraskuun I p:Bt3 woiwat nuo- <^ ret miehet yleisestä kansasta , jotta tule- waisuudessa tulemat hoitamaan omaa maati- laa , ylimääräisinä oppilaina päästä Suomen Talousseuran tustannukiella tähdeksi wuodetsi nauttimaan opetusta Mustialan ja Kurkijoen maannnljelysopistoissa MATCH muissa maamme maanmillelyslouluissa ; ja lehoitetaan sentäh » den täten halukkaita Haliloita ennen enfi tule » ivan heinäkuun loppua kirjallisilla halemulfil- Ia kääntymään Suomen Talousseuran puo- leen selä niihin liittämään läälärintirja j » todistus ijästä . maineesta , lukutaidosta ja sii- tä , että hakijalla on toiwo saada oma maati- la niinkuin myöslin ilmoittamaan mihin maan * » viljelysopistoon hatij » tahtoo päästä ja et » ta hän , ellei woi tähän päästä , on halukas käymään jossakin muussa yhdellaiseSsa opis- tossa .	( ^'uletvan marraskuun I p:Bt3 woiwat nuo- <^ ret miehet yleisestä kansasta , jotta tule- waisuudessa tulemat hoitamaan omaa maati- laa , ylimääräisinä oppilaina päästä Suomen Talousseuran tustannukiella tähdeksi wuodetsi nauttimaan opetusta Mustialan ja Kurkijoen maannnljelysopistoissa tai muissa maamme maanmillelyslouluissa ; ja lehoitetaan sentäh » den täten halukkaita Haliloita ennen enfi tule » ivan heinäkuun loppua kirjallisilla halemulfil- Ia kääntymään Suomen Talousseuran puo- leen selä niihin liittämään läälärintirja j » todistus ijästä . maineesta , lukutaidosta ja sii- tä , että hakijalla on toiwo saada oma maati- la niinkuin myöslin ilmoittamaan mihin maan * » viljelysopistoon hatij » tahtoo päästä ja et » ta hän , ellei woi tähän päästä , on halukas käymään jossakin muussa yhdellaiseSsa opis- tossa .	36	eli	tai	SUBCAT_CC	9.655021667480469	14.112347602844238
1651	1651	1881	tai	tai	55	SUBCAT_CC	Huomattawaa on , etta wielä wiime waltiopäiwillä monella näkyy olleen se luulo , ettäl tassa ci ollut muuta kysymystä , kvin augmcnttiweroista ; onhan itse werokomiteässakin yksi jäsen ( kamariherra Taube ) ehdotellut , cttä ainoastaan kaikki augmentti-werot peruutetaan kruunulle> jota wastoin rusthollit wapautetaan rakuunan-pidosta MATCH siitä wakanssi-maksusta . jonka he sen sijastanyt maksawat .	Huomattawaa on , etta wielä wiime waltiopäiwillä monella näkyy olleen se luulo , ettäl tassa ci ollut muuta kysymystä , kvin augmcnttiweroista ; onhan itse werokomiteässakin yksi jäsen ( kamariherra Taube ) ehdotellut , cttä ainoastaan kaikki augmentti-werot peruutetaan kruunulle> jota wastoin rusthollit wapautetaan rakuunan-pidosta tai siitä wakanssi-maksusta . jonka he sen sijastanyt maksawat .	45	eli	tai	SUBCAT_CC	12.037421226501465	11.448192596435547
1652	1652	1881	tai	tai	37	SUBCAT_CC	Köyhä maata miljelemä kansanluokka Irlannissa on pyrkinyt päästä mapaalfi englantilaisten tiluö « l ; errain sorron alta , pyytäen saada omistusoikeutta siihen maahan , jota he näitien herrain hywäkst wiljelewät , MATCH maatien ainakin arentimaksujen helpoittamista .	Köyhä maata miljelemä kansanluokka Irlannissa on pyrkinyt päästä mapaalfi englantilaisten tiluö « l ; errain sorron alta , pyytäen saada omistusoikeutta siihen maahan , jota he näitien herrain hywäkst wiljelewät , tai maatien ainakin arentimaksujen helpoittamista .	31	eli	tai	SUBCAT_CC	9.155891418457031	9.712401390075684
1653	1653	1881	tai	tai	26	SUBCAT_CC	"Mililarzt "" 1 ja Uebcr Land und Meer I. MATCH yhteensä 7. — Edellä mainituista on 37 suomenkielistä ja 17 ruotsinkielistä tilattu Ky . miin ."	"Mililarzt "" 1 ja Uebcr Land und Meer I. tai yhteensä 7. — Edellä mainituista on 37 suomenkielistä ja 17 ruotsinkielistä tilattu Ky . miin ."	9	eli	tai	SUBCAT_CC	9.519634246826172	6.851229190826416
1654	1654	1881	tai	tai	93	SUBCAT_CC	2295 ( 3 — 2 ) $ctifitnafuutuSfir|a tuqannede ( 1,000 ) ruplalle hopeassa , jo » 'a roafuutuSpätiö ©tanbia molla 2025 on antanut mies vainaiani , metfänboitaji Peter Nerner 3'ttiacufien beugeslä |a jotn luafuutuSfirja tun> teuiottotnnllii taroaQa on fabounut , fuoletetaan täten MATCH . kellä » voimalla ja ma » lutu ! ! ella , lehottuliella sille , joitta hollussa mafuutuSftrja mahdollisesti on , fttä , foiten pv- QeenroaQan ntciuttäntiten uhalla siinä s>hteeS'a , yön ja rcuoben fuliicSta täSiäläpin yhnölle lähi s » n asiamiehille Suomessa ilmoittatuaan ; jofa l frrran ilmoitetaan .	2295 ( 3 — 2 ) $ctifitnafuutuSfir|a tuqannede ( 1,000 ) ruplalle hopeassa , jo » 'a roafuutuSpätiö ©tanbia molla 2025 on antanut mies vainaiani , metfänboitaji Peter Nerner 3'ttiacufien beugeslä |a jotn luafuutuSfirja tun> teuiottotnnllii taroaQa on fabounut , fuoletetaan täten tai . kellä » voimalla ja ma » lutu ! ! ella , lehottuliella sille , joitta hollussa mafuutuSftrja mahdollisesti on , fttä , foiten pv- QeenroaQan ntciuttäntiten uhalla siinä s>hteeS'a , yön ja rcuoben fuliicSta täSiäläpin yhnölle lähi s » n asiamiehille Suomessa ilmoittatuaan ; jofa l frrran ilmoitetaan .	42	eli	tai	SUBCAT_CC	2.270578145980835	1.2609808444976807
1655	1655	1881	tai	tai	25	SUBCAT_CC	S » n omistajalla on ilon loiste silmässä — huwin , riemun , jumalisen mielialan MATCH Viisaan ilon loistetta , sanottakoon sitä miksi hymänsä .	S » n omistajalla on ilon loiste silmässä — huwin , riemun , jumalisen mielialan tai Viisaan ilon loistetta , sanottakoon sitä miksi hymänsä .	15	eli	tai	SUBCAT_CC	9.368951797485352	13.600278854370117
1656	1656	1881	tai	tai	51	SUBCAT_CC	1:o ) puhdasta ruisleipää tahi leipää , tehty » kolmanneksi osaksi ruis . ja kahdeksi kolmannekst osaksi otra- MATCH kaurajauhosta ; 2:o ) tarpeellisia lääkeaineita ; 3.0 ) 53 syltä koiww ja 117 syltä petäjähalkoja , kolmen korttelin pituisia , syli luettuna neljä kyynärää pitkäksi ja kolme kyynärää korkeaksi ; ja	1:o ) puhdasta ruisleipää tahi leipää , tehty » kolmanneksi osaksi ruis . ja kahdeksi kolmannekst osaksi otra- tai kaurajauhosta ; 2:o ) tarpeellisia lääkeaineita ; 3.0 ) 53 syltä koiww ja 117 syltä petäjähalkoja , kolmen korttelin pituisia , syli luettuna neljä kyynärää pitkäksi ja kolme kyynärää korkeaksi ; ja	18	eli	tai	SUBCAT_CC	10.480335235595703	13.00552749633789
1657	1657	1881	tai	tai	119	SUBCAT_CC	, — Neljä aplilahaa , kukin kahdeksansadan markan suuruinen wuöteensa , on ' niäärätty • 'annetta roäffi fal ) befft wuodeksi . maanwiljelystä , oppimille , jotka owat käyneet nia a n milj c t ton , läpi , , tai uunina tawoin ' owat hankkineet , itselleen hywäksytyt tietopuoliset taidotniaanmiljelyksessä , miU woituksella , , apurahan nauttinlle että hau' sitä uäuttiessaan maanwiljelystbimifunuau : tar ! niiuian : 'määräyksen mukaan senraa jotakin' waltion- MATCH läänin^agrononnaiuäässä : heidän'wirfautatfoillanfa , ja julistetaan 'kaksi Näistä apurahoista halnllisten-hatukelwollisten^ hakijain haettawiksi ennen imaaliöhuinw lappua ; ; ; tuleioana wuonna , maanwiljelys-tllimituskunnan ■ tykönä , 1. Hatijain . i tulee : liittää hakemliskirjnihiusa , asiauiuukaiset todistukset maineestansa . ja tiedoistansa . / — Tapaturmli .	, — Neljä aplilahaa , kukin kahdeksansadan markan suuruinen wuöteensa , on ' niäärätty • 'annetta roäffi fal ) befft wuodeksi . maanwiljelystä , oppimille , jotka owat käyneet nia a n milj c t ton , läpi , , tai uunina tawoin ' owat hankkineet , itselleen hywäksytyt tietopuoliset taidotniaanmiljelyksessä , miU woituksella , , apurahan nauttinlle että hau' sitä uäuttiessaan maanwiljelystbimifunuau : tar ! niiuian : 'määräyksen mukaan senraa jotakin' waltion- tai läänin^agrononnaiuäässä : heidän'wirfautatfoillanfa , ja julistetaan 'kaksi Näistä apurahoista halnllisten-hatukelwollisten^ hakijain haettawiksi ennen imaaliöhuinw lappua ; ; ; tuleioana wuonna , maanwiljelys-tllimituskunnan ■ tykönä , 1. Hatijain . i tulee : liittää hakemliskirjnihiusa , asiauiuukaiset todistukset maineestansa . ja tiedoistansa . / — Tapaturmli .	73	eli	tai	SUBCAT_CC	4.724776268005371	5.774003505706787
1658	1658	1881	tai	tai	39	SUBCAT_CC	Paljon enemmän on pelättämä , ett'ei hänelle , maikka hän onkin kyllin ansiokas ja ky . lenemä , osoiteta kylliksi luottamusta , hänen moidatseen hymällä menestyksellä toimittaa Mirkaansa , MATCH toisin sanoen , etl'ei hänen anneta mapaaSti toimia .	Paljon enemmän on pelättämä , ett'ei hänelle , maikka hän onkin kyllin ansiokas ja ky . lenemä , osoiteta kylliksi luottamusta , hänen moidatseen hymällä menestyksellä toimittaa Mirkaansa , tai toisin sanoen , etl'ei hänen anneta mapaaSti toimia .	29	eli	tai	SUBCAT_CC	14.055024147033691	12.221291542053223
1659	1659	1881	tai	tai	36	SUBCAT_CC	Ja kun tämä sopimus ei olisi ollenkaan käynyt Venäjän MATCH Preussin aikeitten mutaan , pakoittimat nämät mallat Sermian julistamaan sodan sultania mastaan , josta luonnollisesti oli heti seurauksena , että Credit Mobilier heitti sopimuksen sitseusä .	Ja kun tämä sopimus ei olisi ollenkaan käynyt Venäjän tai Preussin aikeitten mutaan , pakoittimat nämät mallat Sermian julistamaan sodan sultania mastaan , josta luonnollisesti oli heti seurauksena , että Credit Mobilier heitti sopimuksen sitseusä .	9	eli	tai	SUBCAT_CC	9.634125709533691	12.073966026306152
1660	1660	1881	tai	tai	28	SUBCAT_CC	Usein Suometarta lukiessani olen tullut armelemaan , miksi niin tuiki Harmoin sen palstoilla löytyy kirjoituksia maamme pää-elinleinoista , maanmiljelytsestä MATCH karjanhoidosta , tai muista niihin kuulumista asioista .	Usein Suometarta lukiessani olen tullut armelemaan , miksi niin tuiki Harmoin sen palstoilla löytyy kirjoituksia maamme pää-elinleinoista , maanmiljelytsestä tai karjanhoidosta , tai muista niihin kuulumista asioista .	19	eli	tai	SUBCAT_CC	9.48973274230957	13.626749038696289
1661	1661	1881	tai	tai	35	SUBCAT_CC	Ulkonainen siimo ja sisällinen siimo eimät milloinkaan ole min kolonansa toisistaan eroitettamat , että tuu toiota tarkemmiu tutlitaa » , toilnil möisi jäädä tarkastamatta ; ne paitsi sitä aina lamalla MATCH toisella mailuttawaltin toisiinsa .	Ulkonainen siimo ja sisällinen siimo eimät milloinkaan ole min kolonansa toisistaan eroitettamat , että tuu toiota tarkemmiu tutlitaa » , toilnil möisi jäädä tarkastamatta ; ne paitsi sitä aina lamalla tai toisella mailuttawaltin toisiinsa .	30	eli	tai	SUBCAT_CC	4.671352386474609	10.598665237426758
1662	1662	1881	tai	tai	20	SUBCAT_CC	Kuitenkin on sen käyttäminen niin rajoitettu , ettei sinue saa tukaau miedä nautinnolle kasarmin ultopuoleisia tuttawia MATCH muuta seuraa .	Kuitenkin on sen käyttäminen niin rajoitettu , ettei sinue saa tukaau miedä nautinnolle kasarmin ultopuoleisia tuttawia tai muuta seuraa .	16	eli	tai	SUBCAT_CC	8.526198387145996	15.530892372131348
1663	1663	1881	tai	tai	34	SUBCAT_CC	Kaarle XI sotilaSjärjeStelmä oli se , etta maatilat , ylst MATCH useampi , kuinka suuria ne oliwat manttaaliltansa , welwoitettiin pitämään tukin yhden sotamiehen , joka taloöta sai asunnon , rawinnon ja palkan .	Kaarle XI sotilaSjärjeStelmä oli se , etta maatilat , ylst tai useampi , kuinka suuria ne oliwat manttaaliltansa , welwoitettiin pitämään tukin yhden sotamiehen , joka taloöta sai asunnon , rawinnon ja palkan .	10	eli	tai	SUBCAT_CC	3.313633918762207	7.688192367553711
1664	1664	1881	tai	tai	32	SUBCAT_CC	SuuSta putkeen puhallettu ilma tullee ainoastaan lähimpään amonaiseen reikään , ja jota pi » tcmpi tai lyhempi tämä matta on , sitä matalampi MATCH karkeampi on myös ääni , jota syntyy .	SuuSta putkeen puhallettu ilma tullee ainoastaan lähimpään amonaiseen reikään , ja jota pi » tcmpi tai lyhempi tämä matta on , sitä matalampi tai karkeampi on myös ääni , jota syntyy .	23	eli	tai	SUBCAT_CC	12.731239318847656	14.799677848815918
1665	1665	1881	tai	tai	101	SUBCAT_CC	on vastaanottanut palkintoina : Medaille d'or de premiere Classe å Paris , La Croise d'or de I'Academie , Medaglia d'oro ai merito Scientifico di Napoli , Medaglia d'oro della popolara Istrurione di Nopoli , sekä useimpia kunnian tiploomeja : Oivallinen parannus- MATCH terveyssuola , joka on ainona tiedossa oleva täydellisesti vaikuttava lääkitys semmoisille taudeille , mitkä ovat seurauksina huonosta ruansulatuksesta , niinkuin synkkämielisyys , heikkohermoisuus , hengenahdistus , sydammen tykytys , kivitaudin vaiva , kohdun tuska , veritauti , päänsärky , huimasu y. m. on myytävänä koko naulan tukkuna 2 m. 10 p. ja puolen naulan tukkuna 1 m. 15 p.	on vastaanottanut palkintoina : Medaille d'or de premiere Classe å Paris , La Croise d'or de I'Academie , Medaglia d'oro ai merito Scientifico di Napoli , Medaglia d'oro della popolara Istrurione di Nopoli , sekä useimpia kunnian tiploomeja : Oivallinen parannus- tai terveyssuola , joka on ainona tiedossa oleva täydellisesti vaikuttava lääkitys semmoisille taudeille , mitkä ovat seurauksina huonosta ruansulatuksesta , niinkuin synkkämielisyys , heikkohermoisuus , hengenahdistus , sydammen tykytys , kivitaudin vaiva , kohdun tuska , veritauti , päänsärky , huimasu y. m. on myytävänä koko naulan tukkuna 2 m. 10 p. ja puolen naulan tukkuna 1 m. 15 p.	41	eli	tai	SUBCAT_CC	10.887666702270508	11.666991233825684
